id,especie,ultima_modificacion,altura,circ_tronco_cm,diametro_tronco,long,lat,seccion,nombre_seccion,area_seccion,inclinacion_peligrosa,circ_tronco_cm_cat
3116,Acer,15/09/2011 10:30,Alto (> 8 mts),150,Grande,-68.8301835451,-32.8729464704,4,Cuarta Este Área Fundacional,1822015.85685,0,Alto
10422,Prunas,10/03/2011 12:58,Muy bajo (1 - 2 mts),5,Chico,-68.8568144802,-32.8730058312,6,Residencial Norte,2694682.37982,0,Bajo
21449,Morera,12/05/2011 10:17,Alto (> 8 mts),210,Grande,-68.8569673423,-32.8928784284,5,Residencial Sur,2423808.92355,1,Muy alto
3670,Morera,25/08/2011 13:59,Medio (4 - 8 mts),96,Grande,-68.8201772009,-32.869485767,4,Cuarta Este Área Fundacional,1822015.85685,0,Medio
1919,Paraiso,18/11/2011 11:47,Bajo (2 - 4 mts),25,Mediano,-68.8597813546,-32.8718367225,7,Residencial Parque,1786336.08966,0,Bajo
18797,Paraiso,07/07/2011 10:23,Alto (> 8 mts),145,Grande,-68.8374316142,-32.8727467772,4,Cuarta Oeste,1173332.70145,0,Alto
26373,Morera,20/10/2011 11:31,Medio (4 - 8 mts),150,Grande,-68.8327915421,-32.8884895207,3,Parque O'Higgins,1531146.02653,0,Alto
26900,Fresno europeo,28/10/2011 16:54,Medio (4 - 8 mts),62,Grande,-68.8369203548,-32.8873201732,3,Parque O'Higgins,1531146.02653,0,Medio
9090,Fresno europeo,17/02/2011 11:20,Alto (> 8 mts),50,Mediano,-68.8547234323,-32.8663752829,6,Residencial Norte,2694682.37982,0,Bajo
33936,Fresno europeo,24/05/2011 09:11,Medio (4 - 8 mts),120,Grande,-68.8525967136,-32.883978266,5,Residencial Sur,2423808.92355,0,Alto
16392,Morera,03/08/2011 09:06,Alto (> 8 mts),97,Grande,-68.8351870507,-32.8659708567,4,Cuarta Oeste,1173332.70145,1,Medio
28633,Morera,23/02/2011 11:44,Alto (> 8 mts),210,Grande,-68.8475368796,-32.890668384,2,Barrio Civico,2366816.36021,0,Muy alto
48398,Fresno europeo,01/09/2011 11:37,Medio (4 - 8 mts),65,Grande,-68.830341757,-32.8693276966,4,Cuarta Este Área Fundacional,1822015.85685,0,Medio
45903,Olmo comun,25/08/2011 13:03,Bajo (2 - 4 mts),86,Grande,-68.8190615128,-32.868950671,4,Cuarta Este Área Fundacional,1822015.85685,0,Medio
13731,Fresno europeo,28/01/2011 08:56,Bajo (2 - 4 mts),140,Grande,-68.8498244192,-32.8633084499,6,Residencial Norte,2694682.37982,0,Alto
20061,Paraiso,09/08/2011 09:49,Medio (4 - 8 mts),73,Grande,-68.8341299278,-32.8653774031,4,Cuarta Oeste,1173332.70145,1,Medio
3306,Morera,26/09/2011 08:51,Alto (> 8 mts),61,Grande,-68.8292723703,-32.8755304784,4,Cuarta Este Área Fundacional,1822015.85685,0,Medio
5638,Pltano,02/05/2011 13:47,Bajo (2 - 4 mts),18,Chico,-68.8388984743,-32.8768961618,1,Parque Central,1655357.93265,0,Bajo
5994,Olmo comun,28/04/2011 10:12,Bajo (2 - 4 mts),60,Mediano,-68.8420959885,-32.885969398,1,Parque Central,1655357.93265,0,Medio
48103,Morera,29/09/2011 09:33,Alto (> 8 mts),196,Grande,-68.8255827662,-32.8677354323,4,Cuarta Este Área Fundacional,1822015.85685,0,Muy alto
14364,Acer,01/12/2011 13:20,Bajo (2 - 4 mts),52,Mediano,-68.878037796,-32.8657774643,8,Aeroparque,2203364.73622,0,Bajo
10796,Morera,31/03/2011 13:04,Medio (4 - 8 mts),150,Grande,-68.8510297364,-32.8777264742,6,Residencial Norte,2694682.37982,0,Alto
10072,Morera,21/10/2010 11:37,Medio (4 - 8 mts),43,Mediano,-68.8473103314,-32.8698615706,6,Residencial Norte,2694682.37982,0,Bajo
3660,Morera,26/08/2011 11:07,Muy bajo (1 - 2 mts),15,Chico,-68.8204344575,-32.8693954469,4,Cuarta Este Área Fundacional,1822015.85685,0,Bajo
42688,Morera,23/09/2011 09:15,Alto (> 8 mts),120,Grande,-68.8296524419,-32.8777850068,4,Cuarta Este Área Fundacional,1822015.85685,0,Alto
46890,Morera,08/09/2011 11:54,Medio (4 - 8 mts),124,Grande,-68.8341767634,-32.8716142153,4,Cuarta Oeste,1173332.70145,0,Alto
32827,Fresno europeo,13/07/2011 11:34,Alto (> 8 mts),98,Grande,-68.8522015193,-32.88597716,5,Residencial Sur,2423808.92355,1,Medio
24744,Morera,14/02/2011 14:49,Alto (> 8 mts),152,Grande,-68.8345355286,-32.8972852007,2,Barrio Civico,2366816.36021,0,Alto
20676,Acer,01/06/2011 11:16,Alto (> 8 mts),120,Grande,-68.8612444754,-32.8969489338,5,Residencial Sur,2423808.92355,0,Alto
21068,Morera,23/06/2011 10:48,Medio (4 - 8 mts),100,Grande,-68.8630058581,-32.8998778539,5,Residencial Sur,2423808.92355,1,Medio
21651,Morera,08/06/2011 09:47,Alto (> 8 mts),190,Grande,-68.8545667766,-32.8963293176,5,Residencial Sur,2423808.92355,1,Muy alto
25919,Paraiso,16/02/2011 17:00,Alto (> 8 mts),290,Grande,-68.8376183374,-32.9021431133,2,Barrio Civico,2366816.36021,0,Muy alto
44344,Pltano,18/10/2011 11:20,Alto (> 8 mts),220,Grande,-68.8356078301,-32.8835535767,3,Parque O'Higgins,1531146.02653,0,Muy alto
39138,Paraiso,15/01/2012 10:48,Medio (4 - 8 mts),88,Grande,-68.854101571,-32.8719255091,6,Residencial Norte,2694682.37982,0,Medio
41574,Pltano,04/05/2011 11:52,Alto (> 8 mts),51,Mediano,-68.8413689021,-32.8782780091,1,Parque Central,1655357.93265,0,Bajo
16121,Fresno europeo,18/07/2011 12:49,Alto (> 8 mts),102,Grande,-68.8445172272,-32.8730939203,6,Residencial Norte,2694682.37982,0,Medio
37956,Paraiso,26/08/2010 09:14,Muy bajo (1 - 2 mts),4,Chico,-68.8475006368,-32.8737817542,6,Residencial Norte,2694682.37982,0,Bajo
18511,Morera,06/07/2011 13:24,Alto (> 8 mts),160,Grande,-68.8379270588,-32.8746417886,1,Parque Central,1655357.93265,1,Muy alto
45740,Morera,24/08/2011 11:13,Alto (> 8 mts),190,Grande,-68.8226243047,-32.8687017661,4,Cuarta Este Área Fundacional,1822015.85685,0,Muy alto
2601,Fresno europeo,27/10/2011 17:21,Medio (4 - 8 mts),70,Grande,-68.829972417,-32.8813748819,3,Parque O'Higgins,1531146.02653,0,Medio
42776,Fresno europeo,30/09/2011 13:05,Bajo (2 - 4 mts),30,Mediano,-68.8295413251,-32.8788934869,4,Cuarta Este Área Fundacional,1822015.85685,0,Bajo
25222,Paraiso,09/02/2011 09:45,Medio (4 - 8 mts),56,Mediano,-68.8372290926,-32.8977304317,2,Barrio Civico,2366816.36021,0,Bajo
10282,Prunas,07/12/2010 10:03,Bajo (2 - 4 mts),48,Mediano,-68.8477292103,-32.8719425677,6,Residencial Norte,2694682.37982,0,Bajo
18259,Ligustro,08/08/2011 09:45,Bajo (2 - 4 mts),30,Mediano,-68.8391012085,-32.8689812067,4,Cuarta Oeste,1173332.70145,0,Bajo
32642,Morera,21/06/2011 09:47,Alto (> 8 mts),135,Grande,-68.8518490296,-32.89054423,5,Residencial Sur,2423808.92355,0,Alto
38694,Fresno europeo,15/12/2010 13:26,Alto (> 8 mts),85,Grande,-68.8506558506,-32.872107282,6,Residencial Norte,2694682.37982,0,Medio
9361,Tilo,16/02/2011 10:26,Medio (4 - 8 mts),34,Mediano,-68.845418647,-32.8651013122,4,Cuarta Oeste,1173332.70145,0,Bajo
3317,Morera,04/10/2011 11:05,Bajo (2 - 4 mts),70,Grande,-68.833287748,-32.8776899378,4,Cuarta Este Área Fundacional,1822015.85685,0,Medio
35913,Morera,23/03/2011 13:52,Alto (> 8 mts),138,Grande,-68.85386291,-32.8754806101,6,Residencial Norte,2694682.37982,0,Alto
33216,Morera,09/05/2011 12:28,Alto (> 8 mts),155,Grande,-68.8545785776,-32.8914065683,5,Residencial Sur,2423808.92355,0,Alto
11247,Morera,25/01/2011 13:36,Bajo (2 - 4 mts),30,Mediano,-68.8464410808,-32.9021876101,2,Barrio Civico,2366816.36021,0,Bajo
34488,Morera,10/03/2011 12:15,Alto (> 8 mts),152,Grande,-68.849487313,-32.8750227713,6,Residencial Norte,2694682.37982,0,Alto
6138,Ligustro,07/04/2011 12:46,Medio (4 - 8 mts),120,Grande,-68.8423331953,-32.8810214733,1,Parque Central,1655357.93265,0,Alto
41798,Paraiso,26/04/2011 13:16,Alto (> 8 mts),150,Grande,-68.8420475124,-32.877992703,1,Parque Central,1655357.93265,0,Alto
5244,Pltano,05/05/2011 11:41,Bajo (2 - 4 mts),46,Mediano,-68.8405949034,-32.8748840268,1,Parque Central,1655357.93265,0,Bajo
41549,Morera,06/05/2011 10:20,Medio (4 - 8 mts),98,Grande,-68.8395735355,-32.8797673324,1,Parque Central,1655357.93265,0,Medio
11742,Morera,02/06/2010 11:00,Medio (4 - 8 mts),131,Grande,-68.8504357264,-32.8676557867,6,Residencial Norte,2694682.37982,0,Alto
11017,Morera,07/04/2011 15:07,Alto (> 8 mts),94,Grande,-68.8588470044,-32.8812915543,7,Residencial Parque,1786336.08966,1,Medio
20814,Morera,30/05/2011 11:14,Alto (> 8 mts),135,Grande,-68.8622261335,-32.8956667328,5,Residencial Sur,2423808.92355,1,Alto
29666,Morera,02/03/2011 19:37,Medio (4 - 8 mts),108,Grande,-68.8413542277,-32.8947186632,2,Barrio Civico,2366816.36021,0,Medio
37448,Pltano,04/01/2011 10:54,Muy bajo (1 - 2 mts),70,Grande,-68.8582218571,-32.8711208859,6,Residencial Norte,2694682.37982,1,Medio
27500,Morera,27/10/2011 09:52,Alto (> 8 mts),160,Grande,-68.8372074596,-32.8917327941,3,Parque O'Higgins,1531146.02653,0,Muy alto
34024,Morera,27/05/2011 13:04,Medio (4 - 8 mts),120,Grande,-68.8549156816,-32.8838569425,5,Residencial Sur,2423808.92355,0,Alto
4664,Paraiso,15/08/2011 11:20,Medio (4 - 8 mts),45,Mediano,-68.8380598808,-32.8638870735,4,Cuarta Oeste,1173332.70145,0,Bajo
17838,Morera,02/08/2011 10:39,Medio (4 - 8 mts),45,Mediano,-68.8369690087,-32.8669313289,4,Cuarta Oeste,1173332.70145,0,Bajo
12207,Morera,18/01/2011 13:27,Alto (> 8 mts),190,Grande,-68.8466493314,-32.8679396719,6,Residencial Norte,2694682.37982,0,Muy alto
26203,Ailanthus,19/10/2011 11:33,Medio (4 - 8 mts),110,Grande,-68.8323787445,-32.8887249552,3,Parque O'Higgins,1531146.02653,0,Alto
20517,Morera,03/06/2011 11:10,Alto (> 8 mts),138,Grande,-68.8585873093,-32.8980876778,5,Residencial Sur,2423808.92355,0,Alto
48006,Morera,29/08/2011 09:00,Medio (4 - 8 mts),126,Grande,-68.8263069279,-32.8689622031,4,Cuarta Este Área Fundacional,1822015.85685,1,Alto
32996,Morera,19/05/2011 10:00,Bajo (2 - 4 mts),22,Mediano,-68.8523541111,-32.887726623,5,Residencial Sur,2423808.92355,0,Bajo
39522,Olmo bola,10/11/2010 11:17,Alto (> 8 mts),160,Grande,-68.8545996802,-32.8700616292,6,Residencial Norte,2694682.37982,0,Muy alto
29813,Pltano,04/03/2011 12:54,Medio (4 - 8 mts),118,Grande,-68.842573635,-32.8922244147,2,Barrio Civico,2366816.36021,0,Alto
750,Paraiso sombrilla,19/12/2011 09:10,Medio (4 - 8 mts),130,Grande,-68.8812650071,-32.8737780988,8,Aeroparque,2203364.73622,0,Alto
1316,Aguaribay,30/11/2011 11:20,Bajo (2 - 4 mts),60,Mediano,-68.8773806102,-32.8645709789,8,Aeroparque,2203364.73622,1,Medio
46350,Morera,19/09/2011 14:10,Alto (> 8 mts),164,Grande,-68.8261097181,-32.8741466688,4,Cuarta Este Área Fundacional,1822015.85685,0,Muy alto
26242,Acer,19/10/2011 09:35,Bajo (2 - 4 mts),20,Chico,-68.8312925477,-32.8887587507,3,Parque O'Higgins,1531146.02653,0,Bajo
21145,Paraiso,17/06/2011 11:16,Alto (> 8 mts),128,Grande,-68.8624794846,-32.8981268243,5,Residencial Sur,2423808.92355,0,Alto
22483,Paraiso,23/06/2011 12:00,Alto (> 8 mts),144,Grande,-68.8622004528,-32.8985850268,5,Residencial Sur,2423808.92355,0,Alto
17611,Morera,19/07/2011 20:23,Alto (> 8 mts),170,Grande,-68.8434727808,-32.8662006965,4,Cuarta Oeste,1173332.70145,0,Muy alto
39555,Morera,28/10/2010 13:07,Alto (> 8 mts),160,Grande,-68.8495012888,-32.8688187414,6,Residencial Norte,2694682.37982,0,Muy alto
27058,Morera,21/10/2011 10:01,Alto (> 8 mts),135,Grande,-68.8370085655,-32.8884897084,3,Parque O'Higgins,1531146.02653,1,Alto
24123,Olmo comun,10/01/2011 14:04,Alto (> 8 mts),107,Grande,-68.8471302199,-32.9018365881,2,Barrio Civico,2366816.36021,0,Medio
2008,Morera,14/11/2011 13:42,Medio (4 - 8 mts),118,Grande,-68.8324914833,-32.8945876149,3,Parque O'Higgins,1531146.02653,0,Alto
10286,Paraiso,06/12/2010 12:00,Alto (> 8 mts),140,Grande,-68.8469809698,-32.8717150346,6,Residencial Norte,2694682.37982,0,Alto
46664,Morera,02/09/2011 11:03,Alto (> 8 mts),145,Grande,-68.8318644464,-32.8704624607,4,Cuarta Este Área Fundacional,1822015.85685,1,Alto
41902,Morera,18/04/2011 09:53,Medio (4 - 8 mts),80,Grande,-68.8424795127,-32.8786733048,1,Parque Central,1655357.93265,0,Medio
18207,Morera,22/07/2011 09:00,Alto (> 8 mts),116,Grande,-68.8403021482,-32.8687204426,4,Cuarta Oeste,1173332.70145,1,Alto
801,Aguaribay,14/12/2011 10:02,Muy bajo (1 - 2 mts),12,Chico,-68.8800737018,-32.86650399,8,Aeroparque,2203364.73622,0,Bajo
44041,Fresno europeo,18/10/2011 12:42,Alto (> 8 mts),63,Grande,-68.8325430544,-32.88546042,3,Parque O'Higgins,1531146.02653,0,Medio
28925,Pltano,28/02/2011 12:46,Alto (> 8 mts),260,Grande,-68.8470690756,-32.8870351663,1,Parque Central,1655357.93265,0,Muy alto
7106,Fresno europeo,01/06/2011 11:12,Bajo (2 - 4 mts),35,Mediano,-68.8610366741,-32.8969501115,5,Residencial Sur,2423808.92355,0,Bajo
34384,Morera,28/03/2011 09:38,Alto (> 8 mts),180,Grande,-68.8509422668,-32.8748843903,6,Residencial Norte,2694682.37982,0,Muy alto
29494,Pltano,18/02/2011 10:59,Alto (> 8 mts),172,Grande,-68.844421576,-32.8920651434,2,Barrio Civico,2366816.36021,0,Muy alto
13702,Morera,18/02/2011 14:20,Alto (> 8 mts),140,Grande,-68.8530484224,-32.8655707205,6,Residencial Norte,2694682.37982,0,Alto
40002,Morera,20/04/2011 12:44,Alto (> 8 mts),200,Grande,-68.8441777064,-32.8779479458,1,Parque Central,1655357.93265,0,Muy alto
19688,Paraiso,12/07/2011 10:02,Alto (> 8 mts),155,Grande,-68.8353564669,-32.871517849599996,4,Cuarta Oeste,1173332.70145,0,Alto
18217,Ligustro,05/08/2011 11:58,Bajo (2 - 4 mts),30,Mediano,-68.8388318609,-32.8678724068,4,Cuarta Oeste,1173332.70145,0,Bajo
16212,Morera,14/07/2011 12:11,Alto (> 8 mts),180,Grande,-68.8433787194,-32.8684714971,4,Cuarta Oeste,1173332.70145,0,Muy alto
31462,Morera,13/07/2011 11:30,Alto (> 8 mts),130,Grande,-68.8502904927,-32.8848776176,1,Parque Central,1655357.93265,0,Alto
38379,Morera,05/11/2010 11:46,Alto (> 8 mts),210,Grande,-68.8530294815,-32.8697282719,6,Residencial Norte,2694682.37982,1,Muy alto
7948,Fresno americano,25/02/2011 18:45,Alto (> 8 mts),180,Grande,-68.8465143041,-32.8873818148,1,Parque Central,1655357.93265,0,Muy alto
8318,Morera,22/03/2011 08:18,Alto (> 8 mts),84,Grande,-68.844833687,-32.893092202,2,Barrio Civico,2366816.36021,0,Medio
30432,Pltano,21/02/2011 10:19,Alto (> 8 mts),200,Grande,-68.8415155041,-32.8881774582,3,Parque O'Higgins,1531146.02653,0,Muy alto
11161,Paraiso,20/01/2011 09:03,Alto (> 8 mts),126,Grande,-68.8433216421,-32.9001550234,2,Barrio Civico,2366816.36021,0,Alto
42392,Morera,29/09/2011 11:22,Medio (4 - 8 mts),90,Grande,-68.8336092418,-32.8753158134,4,Cuarta Este Área Fundacional,1822015.85685,0,Medio
43868,Fresno europeo,07/10/2011 08:54,Medio (4 - 8 mts),48,Mediano,-68.8311054611,-32.8841155068,3,Parque O'Higgins,1531146.02653,0,Bajo
3690,Morera,24/08/2011 13:32,Alto (> 8 mts),154,Grande,-68.8181212873,-32.869280149,4,Cuarta Este Área Fundacional,1822015.85685,0,Alto
38472,Paraiso,03/11/2010 11:42,Alto (> 8 mts),190,Grande,-68.8516042406,-32.8701325277,6,Residencial Norte,2694682.37982,0,Muy alto
10512,Paraiso sombrilla,11/03/2011 10:28,Medio (4 - 8 mts),90,Grande,-68.8502354141,-32.8746557457,6,Residencial Norte,2694682.37982,0,Medio
10530,Perenne,17/03/2011 11:51,Muy bajo (1 - 2 mts),12,Chico,-68.8587088225,-32.8745411862,7,Residencial Parque,1786336.08966,0,Bajo
40379,Fresno europeo,11/04/2011 09:16,Alto (> 8 mts),105,Grande,-68.8438887163,-32.8818750896,1,Parque Central,1655357.93265,0,Medio
18224,Morera,28/07/2011 13:42,Alto (> 8 mts),147,Grande,-68.8394966922,-32.8683648952,4,Cuarta Oeste,1173332.70145,0,Alto
36956,Morera,08/04/2011 10:34,Alto (> 8 mts),75,Grande,-68.8580248004,-32.877976525,7,Residencial Parque,1786336.08966,0,Medio
9678,Paraiso,21/01/2011 09:12,Alto (> 8 mts),200,Grande,-68.8475229252,-32.8638371633,4,Cuarta Oeste,1173332.70145,0,Muy alto
5818,Paraiso,03/05/2011 11:27,Medio (4 - 8 mts),91,Grande,-68.8430655107,-32.8749381037,1,Parque Central,1655357.93265,0,Medio
19750,Ligustro,12/08/2011 09:35,Medio (4 - 8 mts),64,Grande,-68.8347560611,-32.8690052723,4,Cuarta Oeste,1173332.70145,0,Medio
28803,Fresno europeo,04/10/2011 11:08,Muy bajo (1 - 2 mts),12,Chico,-68.8482490507,-32.8856956405,1,Parque Central,1655357.93265,0,Bajo
25110,Morera,11/02/2011 10:17,Alto (> 8 mts),180,Grande,-68.8368406385,-32.8988792757,2,Barrio Civico,2366816.36021,1,Muy alto
28748,Pltano,11/03/2011 13:06,Alto (> 8 mts),200,Grande,-68.8488281699,-32.8867026447,5,Residencial Sur,2423808.92355,0,Muy alto
36652,Liquidambar,06/06/2011 09:59,Bajo (2 - 4 mts),40,Mediano,-68.8603440248,-32.8826278928,7,Residencial Parque,1786336.08966,0,Bajo
39102,Fresno europeo,23/12/2010 10:37,Medio (4 - 8 mts),80,Grande,-68.8539745475,-32.8711295254,6,Residencial Norte,2694682.37982,0,Medio
36000,Morera,21/03/2011 11:32,Alto (> 8 mts),180,Grande,-68.8558772012,-32.8753074776,6,Residencial Norte,2694682.37982,0,Muy alto
20169,Fresno europeo,13/05/2011 09:45,Medio (4 - 8 mts),70,Grande,-68.8595155971,-32.8924927242,5,Residencial Sur,2423808.92355,0,Medio
18502,Paraiso,07/07/2011 10:06,Alto (> 8 mts),160,Grande,-68.8387127894,-32.8730907187,4,Cuarta Oeste,1173332.70145,0,Muy alto
34155,Fresno europeo,10/03/2011 13:33,Medio (4 - 8 mts),50,Mediano,-68.8565702748,-32.8727559985,6,Residencial Norte,2694682.37982,0,Bajo
35301,Morera,23/06/2011 16:14,Medio (4 - 8 mts),110,Grande,-68.8525101727,-32.882804739,1,Parque Central,1655357.93265,0,Alto
15601,Acacia SP,16/11/2011 15:39,Bajo (2 - 4 mts),56,Mediano,-68.861574191,-32.8708172825,7,Residencial Parque,1786336.08966,0,Bajo
21059,Morera,23/06/2011 11:17,Medio (4 - 8 mts),65,Grande,-68.8633943057,-32.8993718895,5,Residencial Sur,2423808.92355,0,Medio
1304,Paraiso sombrilla,30/11/2011 12:21,Muy bajo (1 - 2 mts),13,Chico,-68.8783654728,-32.8662528831,8,Aeroparque,2203364.73622,0,Bajo
43313,Morera,05/10/2011 13:47,Bajo (2 - 4 mts),16,Chico,-68.8335587999,-32.8788483431,1,Parque Central,1655357.93265,0,Bajo
34289,Fresno europeo,04/03/2011 12:27,Medio (4 - 8 mts),140,Grande,-68.8520684821,-32.8741966528,6,Residencial Norte,2694682.37982,0,Alto
38406,Paraiso,04/11/2010 11:46,Alto (> 8 mts),210,Grande,-68.8522853691,-32.8698017618,6,Residencial Norte,2694682.37982,0,Muy alto
17209,Morera,30/06/2011 11:35,Alto (> 8 mts),135,Grande,-68.8351070692,-32.8624379965,4,Cuarta Oeste,1173332.70145,0,Alto
7423,Caducifolio,17/06/2011 17:39,Bajo (2 - 4 mts),6,Chico,-68.8575680498,-32.9004112619,5,Residencial Sur,2423808.92355,0,Bajo
3572,Morera,05/09/2011 09:45,Muy bajo (1 - 2 mts),5,Chico,-68.8312696089,-32.8696735899,4,Cuarta Este Área Fundacional,1822015.85685,0,Bajo
46494,Morera,17/08/2011 11:24,Muy bajo (1 - 2 mts),4,Chico,-68.830381984,-32.8677962647,4,Cuarta Este Área Fundacional,1822015.85685,0,Bajo
34432,Morera,09/03/2011 13:18,Alto (> 8 mts),146,Grande,-68.8507272663,-32.873805708,6,Residencial Norte,2694682.37982,0,Alto
23149,Morera,19/01/2011 16:47,Alto (> 8 mts),110,Grande,-68.8478700667,-32.9026710099,2,Barrio Civico,2366816.36021,0,Alto
59,Morera,05/03/2012 10:55,Medio (4 - 8 mts),110,Grande,-68.8566854205,-32.8967589352,5,Residencial Sur,2423808.92355,0,Alto
34541,Morera,30/03/2011 10:39,Medio (4 - 8 mts),60,Mediano,-68.8492146917,-32.8758650199,6,Residencial Norte,2694682.37982,0,Medio
40020,Fresno americano,19/04/2011 10:00,Medio (4 - 8 mts),110,Grande,-68.8442669486,-32.8788319165,1,Parque Central,1655357.93265,0,Alto
23537,Morera,01/02/2011 15:02,Alto (> 8 mts),122,Grande,-68.8509905752,-32.9024614306,2,Barrio Civico,2366816.36021,0,Alto
31459,Morera,13/07/2011 11:25,Alto (> 8 mts),108,Grande,-68.850213749,-32.8845946441,1,Parque Central,1655357.93265,0,Medio
7094,Morera,01/06/2011 12:30,Alto (> 8 mts),125,Grande,-68.8606617894,-32.8980320731,5,Residencial Sur,2423808.92355,1,Alto
22555,Paraiso,17/06/2011 07:53,Alto (> 8 mts),102,Grande,-68.8623681889,-32.9000155189,5,Residencial Sur,2423808.92355,0,Medio
2214,Pltano,28/10/2011 11:57,Medio (4 - 8 mts),70,Grande,-68.8389703122,-32.8919511975,3,Parque O'Higgins,1531146.02653,0,Medio
46433,Morera,16/08/2011 13:03,Alto (> 8 mts),115,Grande,-68.8319223682,-32.8667772008,4,Cuarta Oeste,1173332.70145,0,Alto
39757,Pltano,13/07/2011 14:06,Alto (> 8 mts),250,Grande,-68.8500339564,-32.8834148553,1,Parque Central,1655357.93265,0,Muy alto
1683,Morera,23/11/2011 07:57,Medio (4 - 8 mts),70,Grande,-68.8723131003,-32.879535641,7,Residencial Parque,1786336.08966,0,Medio
28522,Morera,21/02/2011 12:26,Alto (> 8 mts),44,Mediano,-68.8486523864,-32.8899069458,5,Residencial Sur,2423808.92355,0,Bajo
37779,Fresno europeo,25/01/2012 08:32,Alto (> 8 mts),180,Grande,-68.8496967158,-32.8726357883,6,Residencial Norte,2694682.37982,0,Muy alto
18820,Morera,09/08/2011 11:54,Alto (> 8 mts),124,Grande,-68.8352295258,-32.8690928463,4,Cuarta Oeste,1173332.70145,0,Alto
33119,Acer,27/06/2011 11:43,Medio (4 - 8 mts),58,Mediano,-68.8538213008,-32.8903035018,5,Residencial Sur,2423808.92355,0,Medio
40686,Morera,19/04/2011 11:58,Alto (> 8 mts),170,Grande,-68.8428636577,-32.8839498628,1,Parque Central,1655357.93265,0,Muy alto
16561,Paraiso,27/07/2011 09:38,Alto (> 8 mts),180,Grande,-68.8410080602,-32.8659819029,4,Cuarta Oeste,1173332.70145,0,Muy alto
29580,Morera,04/03/2011 09:49,Alto (> 8 mts),71,Grande,-68.8443123855,-32.8919333281,2,Barrio Civico,2366816.36021,0,Medio
42598,Fresno americano,23/09/2011 10:13,Bajo (2 - 4 mts),22,Mediano,-68.8268281711,-32.876691162,4,Cuarta Este Área Fundacional,1822015.85685,0,Bajo
21834,Fresno americano,13/05/2011 11:46,Medio (4 - 8 mts),33,Mediano,-68.8551346644,-32.8935675165,5,Residencial Sur,2423808.92355,0,Bajo
20565,Prunas,02/06/2011 14:04,Bajo (2 - 4 mts),32,Mediano,-68.858238582,-32.8977330231,5,Residencial Sur,2423808.92355,0,Bajo
4528,Caducifolio,04/08/2011 10:29,Bajo (2 - 4 mts),38,Mediano,-68.8394710449,-32.8698686083,4,Cuarta Oeste,1173332.70145,0,Bajo
37926,Acacia SP,18/11/2010 11:31,Bajo (2 - 4 mts),40,Mediano,-68.8490470833,-32.8740066631,6,Residencial Norte,2694682.37982,0,Bajo
12688,Perenne,19/01/2011 13:07,Bajo (2 - 4 mts),10,Chico,-68.848646564,-32.8631388237,6,Residencial Norte,2694682.37982,0,Bajo
45187,Fresno europeo,28/09/2011 13:12,Alto (> 8 mts),219,Grande,-68.8222277813,-32.8727484284,4,Cuarta Este Área Fundacional,1822015.85685,0,Muy alto
47225,Fresno americano,19/09/2011 10:18,Alto (> 8 mts),76,Grande,-68.833043129,-32.8751780946,4,Cuarta Este Área Fundacional,1822015.85685,0,Medio
34194,Morera,04/03/2011 09:12,Medio (4 - 8 mts),110,Grande,-68.8529777315,-32.8734017995,6,Residencial Norte,2694682.37982,0,Alto
14208,Paraiso sombrilla,30/11/2011 11:49,Medio (4 - 8 mts),122,Grande,-68.8767543809,-32.8667944462,8,Aeroparque,2203364.73622,0,Alto
42701,Paraiso,30/09/2011 12:15,Alto (> 8 mts),128,Grande,-68.829356292,-32.8773070665,4,Cuarta Este Área Fundacional,1822015.85685,0,Alto
11681,Acer,27/01/2011 10:02,Alto (> 8 mts),125,Grande,-68.8497446216,-32.8677926482,6,Residencial Norte,2694682.37982,0,Alto
24845,Morera,16/02/2011 13:19,Alto (> 8 mts),143,Grande,-68.8381347985,-32.8961908754,2,Barrio Civico,2366816.36021,1,Alto
24374,Perenne,26/01/2011 09:04,Alto (> 8 mts),112,Grande,-68.8448491039,-32.9019763094,2,Barrio Civico,2366816.36021,0,Alto
42147,Acacia SP,05/05/2011 11:11,Bajo (2 - 4 mts),5,Chico,-68.8413285771,-32.8742638748,1,Parque Central,1655357.93265,0,Bajo
20883,Morera,26/05/2011 10:22,Alto (> 8 mts),101,Grande,-68.8606079368,-32.895008869,5,Residencial Sur,2423808.92355,0,Medio
13260,Fresno europeo,22/02/2011 11:33,Medio (4 - 8 mts),50,Mediano,-68.8471159025,-32.8655773432,4,Cuarta Oeste,1173332.70145,0,Bajo
31508,Fresno europeo,19/05/2011 10:07,Medio (4 - 8 mts),120,Grande,-68.8579962722,-32.890781795,5,Residencial Sur,2423808.92355,0,Alto
31043,Fresno europeo,09/02/2011 12:01,Medio (4 - 8 mts),98,Grande,-68.855600601,-32.864862289,6,Residencial Norte,2694682.37982,0,Medio
36522,Paraiso,06/04/2011 10:09,Alto (> 8 mts),132,Grande,-68.8567487135,-32.8784506069,6,Residencial Norte,2694682.37982,0,Alto
36346,Morera,18/03/2011 09:36,Medio (4 - 8 mts),100,Grande,-68.8515227253,-32.8790365679,6,Residencial Norte,2694682.37982,1,Medio
